[2025-07-02T12:18:02.264Z] [::1] ERROR: Unknown authentication strategy "jwt-at" - Path: /bookings
[2025-07-02T12:34:40.812Z] [::1] ERROR: Unknown authentication strategy "jwt-at" - Path: /bookings
[2025-07-02T13:31:15.540Z] [::1] ERROR: {"message":"Unauthorized","statusCode":401} - Path: /auth/signin
[2025-07-02T13:31:51.913Z] [::1] ERROR: {"message":"Expected ',' or '}' after property value in JSON at position 34 (line 3 column 3)","error":"Bad Request","statusCode":400} - Path: /auth/signin
[2025-07-02T13:32:26.196Z] [::1] ERROR: {"message":"Unauthorized","statusCode":401} - Path: /auth/signin
[2025-07-02T13:37:24.900Z] [::1] ERROR: {"message":"Expected ',' or '}' after property value in JSON at position 30 (line 3 column 1)","error":"Bad Request","statusCode":400} - Path: /auth/signin
[2025-07-02T13:37:35.069Z] [::1] ERROR: {"message":"Unauthorized","statusCode":401} - Path: /auth/signin
[2025-07-19T12:15:37.565Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:37.598Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:37.631Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:37.662Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:37.685Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:37.712Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:37.736Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:37.767Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:37.796Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:37.827Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:37.927Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:38.027Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:38.072Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:38.154Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:38.295Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:38.360Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:38.441Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:38.880Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:38.983Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:39.037Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:39.106Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:39.318Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:40.279Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:40.487Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:40.616Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:40.671Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:40.725Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:40.776Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:40.823Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:40.859Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:40.889Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:40.939Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:41.115Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:41.308Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:41.357Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:41.398Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:41.443Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:41.507Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:41.547Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:41.587Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:41.635Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:41.691Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:41.731Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.335Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.422Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.469Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.515Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.552Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.592Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.630Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.666Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.717Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.745Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.782Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.816Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.849Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:42.970Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:43.562Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:43.716Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:43.970Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:44.467Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:44.712Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:44.757Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:44.799Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:44.841Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:44.877Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:44.918Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:15:44.955Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:16:25.376Z] [::1] ERROR: Property "user" was not found in "Ride". Make sure your query is correct. - Path: /users/me/rides?limit=10&status=pending
[2025-07-19T12:16:35.484Z] [::1] ERROR: Property "user" was not found in "Ride". Make sure your query is correct. - Path: /users/me/rides?limit=10&status=pending
[2025-07-19T12:16:37.774Z] [::1] ERROR: Property "user" was not found in "Ride". Make sure your query is correct. - Path: /users/me/rides?limit=10&status=pending
[2025-07-19T12:16:53.322Z] [::1] ERROR: Property "user" was not found in "Ride". Make sure your query is correct. - Path: /users/me/rides?limit=10&status=pending
[2025-07-19T12:16:54.620Z] [::1] ERROR: Property "user" was not found in "Ride". Make sure your query is correct. - Path: /users/me/rides?limit=10&status=pending
[2025-07-19T12:16:56.673Z] [::1] ERROR: Property "user" was not found in "Ride". Make sure your query is correct. - Path: /users/me/rides?limit=10&status=pending
[2025-07-19T12:17:00.725Z] [::1] ERROR: Property "user" was not found in "Ride". Make sure your query is correct. - Path: /users/me/rides?limit=10&status=pending
[2025-07-19T12:17:36.674Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:17:36.761Z] [::1] ERROR: {"message":"Cannot GET /admin/stats","error":"Not Found","statusCode":404} - Path: /admin/stats
[2025-07-19T12:17:56.952Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:17:57.676Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:17:57.981Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:17:58.263Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:17:59.323Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:17:59.985Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:00.575Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:00.782Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:00.910Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:01.150Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:01.269Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:01.551Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:01.673Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:02.405Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:02.222Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:02.458Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:02.634Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:02.810Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:02.990Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:03.048Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:03.200Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:03.764Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:03.617Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:03.986Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:04.153Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:04.464Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:05.220Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:05.361Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:05.010Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:05.701Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:05.796Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:05.962Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:06.113Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:06.302Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:06.369Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:06.451Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:06.607Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:06.824Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:07.389Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:07.885Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:08.151Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:08.469Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:08.571Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:08.961Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:09.094Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:09.429Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:09.487Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:09.551Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:09.672Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:09.741Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:09.800Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:09.879Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:10.129Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:10.274Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:10.379Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:10.472Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:10.595Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:10.712Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:10.838Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:11.094Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:11.381Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:11.547Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:11.887Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:13.749Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:14.359Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:14.472Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:14.665Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:14.756Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:14.774Z] [::1] ERROR: {"message":"Cannot GET /admin/stats","error":"Not Found","statusCode":404} - Path: /admin/stats
[2025-07-19T12:18:14.902Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:15.539Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:16.112Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:16.713Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:17.304Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:17.615Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:17.471Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:17.574Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:17.668Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:17.709Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:17.921Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:18.014Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:18.132Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:18.213Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:18.270Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:18.359Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:18.985Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:19.097Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:19.378Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:19.559Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:19.642Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:19.822Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:20.173Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:20.653Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:20.840Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:20.922Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:21.048Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:21.305Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:21.462Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:21.552Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:21.699Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:21.763Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:21.836Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:21.966Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:22.294Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:22.409Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:24.774Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:27.722Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
[2025-07-19T12:18:28.515Z] [::1] ERROR: {"message":"Authentication required to access \"me\" profile.","error":"Forbidden","statusCode":403} - Path: /users/me
